Targa,Id,Odonimo,Codvia,Lunghezza,Data rilievo,Tecnico incaricato,ID Pianta,Specie,Sito Impianto,Lat,Log,h (m),Diametro (cm),Dist. sede stradale (m),Dist. marciapiede (m),CPC,Cod. lavorazione/elenco prezzi,Note,Data lav. F1,Cod. lavorazione - F2,Lavori - F2,Prezzo F2,Data lav. F2,Cod. lavorazione - F3,Lavori - F3,Prezzo F3,Data lav. F3,Cod. lavorazione - F4,Lavori - F4,Prezzo F4,Data lav. F4,Descrizione,Unità di misura,Prezzo Unitario,UPL,Quartiere,Circoscrizione,CO2 catturata (kg/anno),O2 prodotto (kg/anno)
AH065AH,ALB_766,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8471,Tabebuia rosea,,38.13767728,13.32193139,3.58,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.3,21.92
AH066AH,ALB_767,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8472,Handroanthus heptaphyllus,,38.13787891,13.32279276,3.54,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,19.55,51.65
AH067AH,ALB_768,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8473,,,38.13797768,13.3232196,2.82,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH068AH,ALB_769,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8476,,,38.13779038,13.32241626,3.04,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH069AH,ALB_770,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8478,Tabebuia rosea,,38.13806839,13.32360212,2.99,0.02,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,5.69,15.02
AH070AH,ALB_771,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8480,Tabebuia rosea,,38.13783651,13.32261283,3.22,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,7.28,19.24
AH071AH,ALB_772,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8450,,,38.13827348,13.32447464,3.62,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH072AH,ALB_773,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8451,Tabebuia rosea,,38.13829912,13.32458545,3.82,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.48,22.41
AH073AH,ALB_774,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8404,Platanus × hispanica,,38.13818261,13.32461186,18.75,0.79,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,258.36,682.73
AH074AH,ALB_775,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8434,Handroanthus heptaphyllus,,38.13834702,13.32479232,3.55,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,33.58,88.72
AH075AH,ALB_776,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8393,Platanus × hispanica,,38.13823298,13.32482941,12.39,0.46,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,77.8,205.58
AH076AH,ALB_777,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8435,Handroanthus heptaphyllus,,38.13837156,13.32489465,3.3,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,25.4,67.12
AH077AH,ALB_778,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8461,,,38.13842459,13.32512182,3.09,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH078AH,ALB_779,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8386,Celtis australis,,38.13830837,13.32515078,9.29,0.32,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,26.06,68.85
AH079AH,ALB_780,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8453,Tabebuia rosea,,38.1384492,13.32522758,3.96,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,14,36.98
AH080AH,ALB_781,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8402,Celtis australis,,38.13833423,13.32525917,7.66,0.24,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,20.91,55.26
AH081AH,ALB_782,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8440,Tabebuia rosea,,38.13847404,13.32533185,4.09,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,14.89,39.35
AH082AH,ALB_783,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8379,Platanus × hispanica,,38.13835974,13.32536994,13,0.39,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,78.97,208.67
AH083AH,ALB_784,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8463,Tabebuia rosea,,38.13850385,13.32546093,4.24,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,12.03,31.78
AH084AH,ALB_785,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8445,Tabebuia rosea,,38.13855262,13.32566817,3.48,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,2.83,7.46
AH085AH,ALB_786,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8428,Tabebuia rosea,,38.13857639,13.32577315,4.31,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,10.64,28.11
AH086AH,ALB_787,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8448,Tabebuia rosea,,38.13859892,13.32586895,3.79,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,10.05,26.54
AH087AH,ALB_788,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8396,Celtis australis,,38.1384893,13.32592155,10.51,0.34,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,26.77,70.73
AH088AH,ALB_789,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8464,Tabebuia rosea,,38.13822703,13.32427828,3.84,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,9.86,26.04
AH089AH,ALB_790,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8465,Tabebuia rosea,,38.1381797,13.32407332,3.64,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,9.65,25.5
AH090AH,ALB_791,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8467,Fraxinus ornus,,38.13825088,13.32437894,3.4,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,6.88,18.16
AH091AH,ALB_792,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8468,,,38.13862558,13.32598181,3.43,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH092AH,ALB_793,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8475,Fraxinus ornus,,38.1382069,13.32418807,2.8,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,4.8,12.67
AH093AH,ALB_794,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8479,Tabebuia rosea,,38.1383961,13.32499919,3.87,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,13.71,36.22
AH094AH,ALB_795,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8481,Tabebuia rosea,,38.13832162,13.32468872,3.68,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,14.45,38.17
AH095AH,ALB_796,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8482,Fraxinus ornus,,38.13852833,13.32556788,3.54,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,3.3,8.72
AH096AH,ALB_797,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8458,Tabebuia rosea,,38.13865043,13.32608899,3.47,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,14.48,38.26
AH097AH,ALB_798,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8456,,,38.13854998,13.32617501,3.18,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,0,0
AH098AH,ALB_799,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8446,Tabebuia rosea,,38.13869725,13.32628365,3,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,9.9,26.14
AH099AH,ALB_800,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8427,Tabebuia rosea,,38.13871808,13.32637979,3.47,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,9.2,24.31
AI000AI,ALB_801,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8454,,,38.13874853,13.32650734,3.43,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AI001AI,ALB_802,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8477,Tabebuia rosea,,38.13879081,13.32668404,3.38,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,9.17,24.22
AI002AI,ALB_803,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8436,Celtis australis,,38.13867835,13.3267302,10.13,0.46,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,31.35,82.83
AI003AI,ALB_804,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8460,Tabebuia rosea,,38.13881481,13.32678559,3.9,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,7.57,19.99
AI004AI,ALB_805,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8432,Platanus × hispanica,,38.13870585,13.32684987,8.94,0.26,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,52.51,138.76
AI005AI,ALB_806,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8470,Tabebuia rosea,,38.1388411,13.32689844,4.41,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,14.08,37.2
AI006AI,ALB_807,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8441,Platanus × hispanica,,38.138736,13.32696894,9.62,0.18,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,19.84,52.42
AI007AI,ALB_808,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8677,Platanus × hispanica,,38.13875718,13.32706407,13.1,0.3,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,65.06,171.91
AI008AI,ALB_809,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8668,Platanus × hispanica,,38.13878358,13.32717187,14.36,0.42,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,104.56,276.3
AI009AI,ALB_810,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8661,Platanus × hispanica,,38.1388063,13.32726851,10.59,0.24,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,38.99,103.04
AI010AI,ALB_811,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8675,Platanus × hispanica,,38.13883415,13.3273899,11.97,0.28,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,50.29,132.88
AI011AI,ALB_812,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8672,Celtis australis,,38.13888433,13.32760673,9.79,0.35,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,27.7,73.19
AI012AI,ALB_813,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8681,Platanus × hispanica,,38.13891212,13.32771899,14.79,0.39,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,79.31,209.57
AI013AI,ALB_814,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8702,Tabebuia rosea,,38.13886732,13.32701216,3.79,0.07,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,15.86,41.89
AI014AI,ALB_815,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8705,Platanus × hispanica,,38.13893529,13.32781783,7.46,0.17,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,3.71,9.79
AI015AI,ALB_816,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8721,Tabebuia rosea,,38.13891795,13.32722721,4.13,-,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AI016AI,ALB_817,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8724,Handroanthus heptaphyllus,,38.13894688,13.32735033,3.91,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,29.41,77.71
AI017AI,ALB_818,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8725,Tabebuia rosea,,38.13897089,13.32744449,4.38,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.74,23.08
AI018AI,ALB_819,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8729,,,38.13899118,13.32753639,3.51,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AI019AI,ALB_820,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8730,,,38.1388939,13.32712155,3.53,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AI020AI,ALB_821,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8653,Celtis australis,,38.13896167,13.32793364,10.5,0.33,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,26.49,69.99
AI021AI,ALB_822,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8671,Platanus × hispanica,,38.13898568,13.32804209,8.58,0.25,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,30.94,81.76
AI022AI,ALB_823,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8688,Platanus × hispanica,,38.13901417,13.32815696,14.87,0.3,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,65.15,172.16
AI023AI,ALB_824,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8666,Celtis australis,,38.13904016,13.32827375,9.97,0.29,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,23.06,60.94
AI024AI,ALB_825,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8708,,,38.13907185,13.32788469,3.73,-,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AI025AI,ALB_826,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8734,Melia azedarach,,38.13907716,13.32790839,3.62,0.02,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,0,0
AI026AI,ALB_827,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8733,,,38.13908206,13.32792508,3.49,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,10.86,28.7
AI027AI,ALB_828,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8674,Platanus × hispanica,,38.13908893,13.32847343,12.59,0.42,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,103.32,273.01
AI028AI,ALB_829,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8746,Lagerstroemia indica,,38.13908663,13.32795311,3.17,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,0,0
AI029AI,ALB_830,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8711,Tabebuia rosea,,38.13909141,13.3279705,3.61,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,6.97,18.41
AI030AI,ALB_831,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8706,Handroanthus heptaphyllus,,38.13910322,13.32801787,3.94,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,22.73,60.05
AI031AI,ALB_832,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8715,Platanus × hispanica,,38.13919463,13.32892208,8.13,0.13,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,18.51,48.91
AI032AI,ALB_833,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8713,Platanus × hispanica,,38.13921952,13.32902882,6.73,0.11,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,15.72,41.52
AI033AI,ALB_834,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8664,Platanus × hispanica,,38.13924282,13.32913868,14.84,0.38,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,77.72,205.38
AI034AI,ALB_835,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8654,Platanus × hispanica,,38.13927094,13.32926009,16.04,0.33,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,73.31,193.72
AI035AI,ALB_836,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8726,Platanus × hispanica,,38.13929521,13.32936365,6.13,0.15,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.39,22.15
AI036AI,ALB_837,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8731,,,38.13928572,13.3287964,3.59,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AI037AI,ALB_838,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8710,Brachychiton populneus,,38.13929562,13.32883392,3.83,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,7.79,20.58
AI038AI,ALB_839,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8649,Platanus × hispanica,,38.13931434,13.32944426,14.44,0.3,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,63.83,168.66
AI039AI,ALB_840,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8728,Handroanthus heptaphyllus,,38.13931548,13.32892319,3.67,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,20.99,55.46
AI040AI,ALB_841,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8736,Tabebuia rosea,,38.13933524,13.32900908,3.48,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,9.8,25.89
AI041AI,ALB_842,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8703,Platanus × hispanica,,38.13934791,13.329593,17.4,0.48,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,110.29,291.45
AI042AI,ALB_843,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8739,Tabebuia rosea,,38.1393567,13.32910419,3.34,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,6.56,17.33
AI043AI,ALB_844,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8722,,,38.13937732,13.3291872,3.49,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AI044AI,ALB_845,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8717,Tabebuia rosea,,38.13939716,13.32927768,3.94,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,10.98,29
AI045AI,ALB_846,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8709,Tabebuia rosea,,38.1394235,13.32938528,3.62,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,10.57,27.92
AI046AI,ALB_847,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8716,,,38.13944286,13.32946697,3.35,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,2.53,6.69
AI047AI,ALB_848,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8648,Pinus pinea,,38.1396169,13.33035647,9.37,0.51,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,128.69,340.06
AI048AI,ALB_849,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8659,Brachychiton populneus,,38.13944737,13.33038355,6.71,0.38,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,138.59,366.23
AI049AI,ALB_850,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8651,Brachychiton populneus,,38.1394096,13.33048574,9.16,0.52,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,229.23,605.75
AI050AI,ALB_851,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8652,Brachychiton acerifolius,,38.13935718,13.33057768,7.42,0.49,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,182.45,482.13
AI051AI,ALB_852,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8695,Platanus × hispanica,,38.13939985,13.32981334,14.93,0.38,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,91.04,240.56
AI052AI,ALB_853,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8732,Handroanthus heptaphyllus,,38.13956783,13.33000805,3.59,0.07,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,42.8,113.09
AI053AI,ALB_854,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8735,Celtis australis,,38.13952389,13.32981686,3.29,0.07,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,5.55,14.66
AI054AI,ALB_855,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8740,,,38.13954539,13.32991022,3.78,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AI055AI,ALB_856,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8744,Handroanthus heptaphyllus,,38.13949986,13.32971018,3.32,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,18.71,49.45
AI056AI,ALB_857,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8723,Tabebuia rosea,,38.13945855,13.32953719,3.45,-,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AI057AI,ALB_858,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8259,Platanus × hispanica,,38.13641865,13.31737015,22.72,0.71,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,193.43,511.15
AI058AI,ALB_859,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8330,Tabebuia rosea,,38.13647588,13.31719376,3.79,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.65,22.85
AI059AI,ALB_860,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8307,Tabebuia rosea,,38.13650895,13.31727142,3.69,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,10.23,27.02
AI060AI,ALB_861,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8298,Tabebuia rosea,,38.13654593,13.31736255,3.92,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,9.48,25.03
AI061AI,ALB_862,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8311,Tabebuia rosea,,38.13658286,13.3174581,3.08,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,13.93,36.8
AI062AI,ALB_863,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8313,Handroanthus heptaphyllus,,38.13661358,13.31753699,3.75,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,24.08,63.63
AI063AI,ALB_864,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8326,Tabebuia rosea,,38.13663536,13.31760349,4.07,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.21,21.67
AI064AI,ALB_865,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8287,Celtis australis,,38.13652355,13.31765192,7.73,0.32,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,25.97,68.63
AI065AI,ALB_866,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8314,,,38.1366603,13.31767485,2.99,-,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AI066AI,ALB_867,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8308,Handroanthus heptaphyllus,,38.13669002,13.31776976,3.32,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,22.84,60.36
AI067AI,ALB_868,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8323,Handroanthus heptaphyllus,,38.13671676,13.31785545,4.19,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,23.31,61.6
AI068AI,ALB_869,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8320,,,38.13674043,13.31794208,3.59,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AI069AI,ALB_870,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8295,Ficus microcarpa,,38.1367609,13.31802309,3.8,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,10.77,28.46
AI070AI,ALB_871,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8289,Platanus × hispanica,,38.13663919,13.31803504,17.62,0.48,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,125.05,330.43
