timestamp,id_albero,lat,long,Circoscrizione,Quartiere,UPL,Altezza complessiva [m],Altezza della base della chioma [m],id_operatore ,nome_operatore,ruolo_operatore,ora_controllo,nido_visibile,richiami,andirivieni,esito,note,firma_operatore,firma_capocantiere,url_foto_1,url_foto_2,url_foto_3,url_pdf
2026-06-03T19:32:24.000Z,3307,38.19941694,13.32726207,VII,Partanna Mondello,Partanna Mondello,6.88,1.56,OP-05,Carlo Verdi,Operatore,19:32:00,Si,No,Si,SOSPENDERE,"Pianta in classe D, pericolo imminente per viabilità.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3307_2026-06-03_19-32-24/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3307_2026-06-03_19-32-24/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3307_2026-06-03_19-32-24/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3307_2026-06-03_19-32-24.pdf
2026-06-03T20:15:55.000Z,3311,38.19888549,13.32917214,VII,Partanna Mondello,Partanna Mondello,4.32,1.48,OP-05,Carlo Verdi,Operatore,20:15:00,Si,No,No,NEGATIVO,"Nido rilevato a circa 4 m dal suolo, sul lato est.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3311_2026-06-03_20-15-55/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3311_2026-06-03_20-15-55/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3311_2026-06-03_20-15-55/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3311_2026-06-03_20-15-55.pdf
2026-06-03T21:17:44.000Z,3344,38.19810056,13.32713649,VII,Partanna Mondello,Partanna Mondello,5.11,1.45,OP-05,Carlo Verdi,Operatore,21:17:00,Si,No,Si,SOSPENDERE,"Nido rilevato a circa 4 m dal suolo, sul lato est.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3344_2026-06-03_21-17-44/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3344_2026-06-03_21-17-44/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3344_2026-06-03_21-17-44/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3344_2026-06-03_21-17-44.pdf
2026-06-03T22:07:31.000Z,3380,38.1981288,13.32426636,VII,Partanna Mondello,Partanna Mondello,6.84,1.6,OP-05,Carlo Verdi,Operatore,22:07:00,Si,Si,No,STATO DI NECESSITÀ,Richiami udibili dal lato nord della chioma.,Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3380_2026-06-03_22-07-31/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3380_2026-06-03_22-07-31/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3380_2026-06-03_22-07-31/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3380_2026-06-03_22-07-31.pdf
2026-06-03T22:49:30.000Z,3391,38.19966023,13.32596014,VII,Partanna Mondello,Partanna Mondello,10.8,2.52,OP-05,Carlo Verdi,Operatore,22:49:00,No,Si,Si,STATO DI NECESSITÀ,"Chioma densa, visibilità ridotta nella parte alta.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3391_2026-06-03_22-49-30/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3391_2026-06-03_22-49-30/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3391_2026-06-03_22-49-30/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3391_2026-06-03_22-49-30.pdf
2026-06-03T23:40:30.000Z,3449,38.19850651,13.32475206,VII,Partanna Mondello,Partanna Mondello,3.78,1.28,OP-05,Carlo Verdi,Operatore,23:40:00,Si,No,No,NEGATIVO,Nido strutturato con materiale di costruzione fresco.,Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3449_2026-06-03_23-40-30/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3449_2026-06-03_23-40-30/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3449_2026-06-03_23-40-30/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3449_2026-06-03_23-40-30.pdf
2026-06-04T00:32:31.000Z,3513,38.19864736,13.32489376,VII,Partanna Mondello,Partanna Mondello,5.98,0.14,OP-05,Carlo Verdi,Operatore,00:32:00,No,No,Si,NEGATIVO,"Nido rilevato a circa 4 m dal suolo, sul lato est.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3513_2026-06-04_00-32-31/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3513_2026-06-04_00-32-31/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3513_2026-06-04_00-32-31/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3513_2026-06-04_00-32-31.pdf
2026-06-04T01:21:25.000Z,3590,38.20138576,13.32648754,VII,Partanna Mondello,Partanna Mondello,3.69,2,OP-05,Carlo Verdi,Operatore,01:21:00,Si,Si,No,STATO DI NECESSITÀ,"Chioma densa, visibilità ridotta nella parte alta.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3590_2026-06-04_01-21-25/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3590_2026-06-04_01-21-25/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3590_2026-06-04_01-21-25/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3590_2026-06-04_01-21-25.pdf
2026-06-04T02:13:04.000Z,3611,38.19685221,13.31626609,VII,Partanna Mondello,Partanna Mondello,12.35,3.81,OP-05,Carlo Verdi,Operatore,02:13:00,Si,Si,No,STATO DI NECESSITÀ,Ispezione effettuata in condizioni di buona visibilità.,Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3611_2026-06-04_02-13-04/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3611_2026-06-04_02-13-04/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3611_2026-06-04_02-13-04/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3611_2026-06-04_02-13-04.pdf
2026-06-04T03:10:27.000Z,3633,38.19791737,13.3162207,VII,Partanna Mondello,Partanna Mondello,11.67,2.25,OP-05,Carlo Verdi,Operatore,03:10:00,Si,No,Si,SOSPENDERE,"Chioma densa, visibilità ridotta nella parte alta.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3633_2026-06-04_03-10-27/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3633_2026-06-04_03-10-27/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3633_2026-06-04_03-10-27/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3633_2026-06-04_03-10-27.pdf
2026-06-04T03:52:30.000Z,3650,38.18999687,13.29941191,VII,Partanna Mondello,Partanna Mondello,2.64,1.55,OP-05,Carlo Verdi,Operatore,03:52:00,Si,Si,No,SOSPENDERE,"Nido rilevato a circa 4 m dal suolo, sul lato est.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3650_2026-06-04_03-52-30/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3650_2026-06-04_03-52-30/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3650_2026-06-04_03-52-30/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3650_2026-06-04_03-52-30.pdf
2026-06-04T04:55:09.000Z,3684,38.20518196,13.31898331,VII,Partanna Mondello,Partanna Mondello,7.6,1.43,OP-05,Carlo Verdi,Operatore,04:55:00,Si,Si,Si,STATO DI NECESSITÀ,"Pianta in classe D, pericolo imminente per viabilità.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3684_2026-06-04_04-55-09/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3684_2026-06-04_04-55-09/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3684_2026-06-04_04-55-09/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3684_2026-06-04_04-55-09.pdf
2026-06-04T05:33:27.000Z,3705,38.20500981,13.31896601,VII,Partanna Mondello,Partanna Mondello,4.6,1.63,OP-05,Carlo Verdi,Operatore,05:33:00,No,No,No,NEGATIVO,Nido strutturato con materiale di costruzione fresco.,Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3705_2026-06-04_05-33-27/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3705_2026-06-04_05-33-27/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3705_2026-06-04_05-33-27/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3705_2026-06-04_05-33-27.pdf
2026-06-04T06:24:46.000Z,3745,38.19841003,13.3230878,VII,Partanna Mondello,Partanna Mondello,13.08,1.95,OP-05,Carlo Verdi,Operatore,06:24:00,No,No,Si,NEGATIVO,Nessuna nota aggiuntiva.,Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3745_2026-06-04_06-24-46/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3745_2026-06-04_06-24-46/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3745_2026-06-04_06-24-46/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3745_2026-06-04_06-24-46.pdf
2026-06-04T07:27:39.000Z,3796,38.19930611,13.3220075,VII,Partanna Mondello,Partanna Mondello,5.56,0.95,OP-05,Carlo Verdi,Operatore,07:27:00,Si,Si,No,STATO DI NECESSITÀ,"Nido rilevato a circa 4 m dal suolo, sul lato est.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3796_2026-06-04_07-27-39/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3796_2026-06-04_07-27-39/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3796_2026-06-04_07-27-39/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3796_2026-06-04_07-27-39.pdf
2026-06-04T08:16:52.000Z,3837,38.19898905,13.32271412,VII,Partanna Mondello,Partanna Mondello,8.15,2.22,OP-05,Carlo Verdi,Operatore,08:16:00,Si,No,Si,SOSPENDERE,,Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3837_2026-06-04_08-16-52/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3837_2026-06-04_08-16-52/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3837_2026-06-04_08-16-52/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3837_2026-06-04_08-16-52.pdf
2026-06-04T09:03:11.000Z,3957,38.20553094,13.32329759,VII,Partanna Mondello,Partanna Mondello,1.98,0.2,OP-05,Carlo Verdi,Operatore,09:03:00,No,Si,Si,SOSPENDERE,Nido strutturato con materiale di costruzione fresco.,Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3957_2026-06-04_09-03-11/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3957_2026-06-04_09-03-11/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/3957_2026-06-04_09-03-11/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/3957_2026-06-04_09-03-11.pdf
2026-06-04T09:53:16.000Z,652,38.20507143,13.28134214,VII,Tommaso Natale - Sferracavallo,Sferracavallo,4.95,0,OP-05,Carlo Verdi,Operatore,09:53:00,Si,No,Si,STATO DI NECESSITÀ,Richiami udibili dal lato nord della chioma.,Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/652_2026-06-04_09-53-16/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/652_2026-06-04_09-53-16/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/652_2026-06-04_09-53-16/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/652_2026-06-04_09-53-16.pdf
2026-06-04T10:39:35.000Z,670,38.20394418,13.27927435,VII,Tommaso Natale - Sferracavallo,Sferracavallo,2.11,0.35,OP-05,Carlo Verdi,Operatore,10:39:00,No,Si,Si,SOSPENDERE,"Chioma densa, visibilità ridotta nella parte alta.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/670_2026-06-04_10-39-35/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/670_2026-06-04_10-39-35/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/670_2026-06-04_10-39-35/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/670_2026-06-04_10-39-35.pdf
2026-06-04T11:38:32.000Z,671,38.20723816,13.28235428,VII,Tommaso Natale - Sferracavallo,Sferracavallo,2.03,0.43,OP-05,Carlo Verdi,Operatore,11:38:00,No,No,No,NEGATIVO,Richiami udibili dal lato nord della chioma.,Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/671_2026-06-04_11-38-32/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/671_2026-06-04_11-38-32/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/671_2026-06-04_11-38-32/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/671_2026-06-04_11-38-32.pdf
2026-06-04T12:22:53.000Z,698,38.20750564,13.28231135,VII,Tommaso Natale - Sferracavallo,Sferracavallo,2.15,0.07,OP-05,Carlo Verdi,Operatore,12:22:00,No,Si,Si,SOSPENDERE,"Chioma densa, visibilità ridotta nella parte alta.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/698_2026-06-04_12-22-53/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/698_2026-06-04_12-22-53/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/698_2026-06-04_12-22-53/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/698_2026-06-04_12-22-53.pdf
2026-06-04T13:28:32.000Z,711,38.20135338,13.26756891,VII,Tommaso Natale - Sferracavallo,Sferracavallo,4.24,0.95,OP-05,Carlo Verdi,Operatore,13:28:00,No,No,Si,STATO DI NECESSITÀ,,Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/711_2026-06-04_13-28-32/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/711_2026-06-04_13-28-32/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/711_2026-06-04_13-28-32/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/711_2026-06-04_13-28-32.pdf
2026-06-04T14:14:57.000Z,743,38.19880047,13.27043106,VII,Tommaso Natale - Sferracavallo,Sferracavallo,8.13,2.98,OP-05,Carlo Verdi,Operatore,14:14:00,No,No,Si,NEGATIVO,"Nido rilevato a circa 4 m dal suolo, sul lato est.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/743_2026-06-04_14-14-57/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/743_2026-06-04_14-14-57/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/743_2026-06-04_14-14-57/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/743_2026-06-04_14-14-57.pdf
2026-06-04T14:59:10.000Z,761,38.19797649,13.27407747,VII,Tommaso Natale - Sferracavallo,Sferracavallo,4.85,1.21,OP-05,Carlo Verdi,Operatore,14:59:00,No,Si,Si,SOSPENDERE,Nido strutturato con materiale di costruzione fresco.,Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/761_2026-06-04_14-59-10/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/761_2026-06-04_14-59-10/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/761_2026-06-04_14-59-10/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/761_2026-06-04_14-59-10.pdf
2026-06-04T15:47:18.000Z,795,38.19797435,13.2737359,VII,Tommaso Natale - Sferracavallo,Sferracavallo,3.11,1.09,OP-05,Carlo Verdi,Operatore,15:47:00,No,No,Si,SOSPENDERE,"Pianta in classe D, pericolo imminente per viabilità.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/795_2026-06-04_15-47-18/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/795_2026-06-04_15-47-18/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/795_2026-06-04_15-47-18/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/795_2026-06-04_15-47-18.pdf
2026-06-04T16:36:31.000Z,829,38.19595291,13.3288417,VII,Partanna Mondello,Partanna Mondello,6.84,1.9,OP-05,Carlo Verdi,Operatore,16:36:00,Si,No,Si,SOSPENDERE,Richiami udibili dal lato nord della chioma.,Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/829_2026-06-04_16-36-31/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/829_2026-06-04_16-36-31/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/829_2026-06-04_16-36-31/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/829_2026-06-04_16-36-31.pdf
2026-06-04T17:31:21.000Z,865,38.19600985,13.3290142,VII,Partanna Mondello,Partanna Mondello,8.56,2.21,OP-05,Carlo Verdi,Operatore,17:31:00,Si,Si,No,STATO DI NECESSITÀ,"Chioma densa, visibilità ridotta nella parte alta.",Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/865_2026-06-04_17-31-21/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/865_2026-06-04_17-31-21/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/865_2026-06-04_17-31-21/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/865_2026-06-04_17-31-21.pdf
2026-06-04T18:34:37.000Z,975,38.20046855,13.28090013,VII,Tommaso Natale - Sferracavallo,Sferracavallo,10.66,1.94,OP-05,Carlo Verdi,Operatore,18:34:00,Si,No,Si,SOSPENDERE,Presenza di cavità nel tronco principale.,Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/975_2026-06-04_18-34-37/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/975_2026-06-04_18-34-37/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/975_2026-06-04_18-34-37/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/975_2026-06-04_18-34-37.pdf
2026-06-04T19:22:02.000Z,976,38.20078891,13.28081716,VII,Tommaso Natale - Sferracavallo,Sferracavallo,9.75,1.83,OP-05,Carlo Verdi,Operatore,19:22:00,No,Si,No,NEGATIVO,Nessuna nota aggiuntiva.,Carlo Verdi,Mario Bianchi,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/976_2026-06-04_19-22-02/foto_1.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/976_2026-06-04_19-22-02/foto_2.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/foto/976_2026-06-04_19-22-02/foto_3.jpg,https://raw.githubusercontent.com/PalermoHub/Verde_Urbano/main/Lipu/schede_pdf/976_2026-06-04_19-22-02.pdf
