Id,Odonimo,Codvia,Lunghezza,Data rilievo,Tecnico incaricato,ID Pianta,Specie,Sito Impianto,Lat,Log,h (m),Diametro (cm),Dist. sede stradale (m),Dist. marciapiede (m),CPC,Cod. lavorazione/elenco prezzi,Note,Data lav. F1,Cod. lavorazione - F2,Lavori - F2,Prezzo F2,Data lav. F2,Cod. lavorazione - F3,Lavori - F3,Prezzo F3,Data lav. F3,Cod. lavorazione - F4,Lavori - F4,Prezzo F4,Data lav. F4,Descrizione,Unità di misura,Prezzo Unitario,UPL,Quartiere,Circoscrizione,,,tipo_foglia,# Primavera, # Estate,# Autunno,# Inverno,foto,descrizione cpc,geouri
ALB_310,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,052,Ficus microcarpa,Aiuola pedonale,38.144137,13.364894,12,50,,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,15148.17,15457.32,15148.17,14684.45,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144137,13.364894"
ALB_311,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,053,Ficus microcarpa,Aiuola pedonale,38.144160,13.365020,12,68,,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,22592.32,23053.39,22592.32,21900.72,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.14416,13.36502"
ALB_312,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,054,Ficus microcarpa,Aiuola pedonale,38.144174,13.365146,12,60,,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,19199.77,19591.60,19199.77,18612.02,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144174,13.365146"
ALB_313,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,055,Schinus molle,Cercine,38.144429,13.366303,12,75,2,,B,APL.026S,Allargamento cercine,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,19747.20,20786.53,19747.20,18707.87,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144429,13.366303"
ALB_314,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,056,Schinus molle,Cercine,38.144536,13.366132,10,70,,2,D,APL.017S,,,SIC24_1.6.2,"Rimozione ceppaie 0,5-1,5 m³",€228.15,,Fornitura e messa a dimora…,Fornitura con posa in opera di una pianta,,,,,,,Abbattimento chioma espansa h.6-12m,cad,€256.86,Acquasanta,Montepellegrino,VIII,,,sempreverde,9074.81,9552.43,9074.81,8597.19,img/albero.png,Estrema - Difetti molto gravi che esauriscono il fattore di sicurezza; gli alberi di questa classe devono essere abbattuti.,"geo:38.144536,13.366132"
ALB_315,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,057,Schinus molle,Cercine,38.144477,13.366021,12,38,,2,B,APL.026S,Allargamento cercine,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,8733.18,9192.82,8733.18,8273.54,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144477,13.366021"
ALB_316,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,058,Schinus molle,Cercine,38.144429,13.365904,12,75,2,,C,APL.026S,Allargamento cercine,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,16262.40,17118.32,16262.40,15406.48,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.144429,13.365904"
ALB_317,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,059,Schinus molle,Cercine,38.144386,13.365572,12,67,,,C,APL.026S,Allargamento cercine,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,14203.68,14951.24,14203.68,13456.12,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.144386,13.365572"
ALB_318,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,060,Schinus molle,Cercine,38.144376,13.365446,12,47,,1,C,APL.026S,Allargamento cercine,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,9281.72,9770.23,9281.72,8793.21,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.144376,13.365446"
ALB_319,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,061,Schinus molle,Cercine,38.144349,13.365369,12,35,,1,C,APL.026S,Allargamento cercine,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,6516.18,6859.13,6516.18,6173.22,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.144349,13.365369"
ALB_320,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,062,Schinus molle,Cercine,38.144336,13.365270,12,65,,,C,APL.026S,Allargamento cercine,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,13696.42,14417.29,13696.42,12975.56,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.144336,13.36527"
ALB_321,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,063,Ficus microcarpa,Aiuola pedonale,38.144318,13.364999,12,69,,1,D,APL.018S,,,SIC24_1.6.2,"Rimozione ceppaie 0,5-1,5 m³",€228.15,,Fornitura e messa a dimora…,Fornitura con posa in opera di una pianta,,,,,,,Abbattimento chioma espansa h.12-16m,cad,€316.90,Acquasanta,Montepellegrino,VIII,,,sempreverde,13544.23,13820.64,13544.23,13129.61,img/albero.png,Estrema - Difetti molto gravi che esauriscono il fattore di sicurezza; gli alberi di questa classe devono essere abbattuti.,"geo:38.144318,13.364999"
ALB_322,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,064,Ficus microcarpa,Aiuola pedonale,38.144302,13.364905,12,66,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,21732.34,22175.85,21732.34,21067.06,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144302,13.364905"
ALB_323,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,065,Ficus microcarpa,Aiuola pedonale,38.144290,13.364812,12,71,2,1,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,19679.51,20081.13,19679.51,19077.08,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.14429,13.364812"
ALB_324,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,066,Ficus microcarpa,Aiuola pedonale,38.144281,13.364725,12,70,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,23459.93,23938.71,23459.93,22741.77,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144281,13.364725"
ALB_325,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,067,Ficus microcarpa,Aiuola pedonale,38.144271,13.364634,12,72,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,24335.01,24831.64,24335.01,23590.06,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144271,13.364634"
ALB_326,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,068,Ficus microcarpa,Aiuola pedonale,38.144252,13.364539,12,69,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,23025.18,23495.09,23025.18,22320.33,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144252,13.364539"
ALB_327,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,069,Ficus rubiginosa,Aiuola pedonale,38.144240,13.364428,12,65,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,20040.47,20449.46,20040.47,19426.99,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.14424,13.364428"
ALB_328,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,070,Ficus microcarpa,Aiuola pedonale,38.144226,13.364345,12,64,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,20880.13,21306.26,20880.13,20240.95,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144226,13.364345"
ALB_329,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,071,Ficus microcarpa,Aiuola pedonale,38.144217,13.364256,12,77,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,26554.45,27096.37,26554.45,25741.55,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144217,13.364256"
ALB_330,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,072,Ficus microcarpa,Aiuola pedonale,38.144207,13.364118,12,65,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,21305.25,21740.05,21305.25,20653.05,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144207,13.364118"
ALB_331,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,073,Ficus microcarpa,Aiuola pedonale,38.144192,13.364020,12,62,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,20035.88,20444.78,20035.88,19422.54,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144192,13.36402"
ALB_332,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,074,Ficus microcarpa,Aiuola pedonale,38.144177,13.363928,12,66,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,21732.34,22175.85,21732.34,21067.06,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144177,13.363928"
ALB_333,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,075,Ficus microcarpa,Aiuola pedonale,38.144169,13.363827,12,68,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,22592.32,23053.39,22592.32,21900.72,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144169,13.363827"
ALB_334,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,076,Ficus microcarpa,Cercine,38.144096,13.363345,12,70,1,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Acquasanta,Montepellegrino,VIII,,,sempreverde,23459.93,23938.71,23459.93,22741.77,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144096,13.363345"
ALB_335,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,077,Melia azadirach,Cercine,38.144060,13.363166,12,53,,1,D,APL.018S,,,SIC24_1.6.2,"Rimozione ceppaie 0,5-1,5 m³",,,Fornitura e messa a dimora…,Fornitura con posa in opera di una pianta,,,,,,,Abbattimento chioma espansa h.12-16m,cad,€316.90,Acquasanta,Montepellegrino,VIII,,,decidu,5881.45,7841.93,4313.06,0.00,img/albero.png,Estrema - Difetti molto gravi che esauriscono il fattore di sicurezza; gli alberi di questa classe devono essere abbattuti.,"geo:38.14406,13.363166"
ALB_336,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,078,Melia azadirach,Aiuola pedonale,38.144043,13.363009,12,60,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,decidu,11748.20,15664.27,8615.35,0.00,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144043,13.363009"
ALB_337,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,079,Ficus microcarpa,Aiuola pedonale,38.144035,13.362892,12,60,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,19199.77,19591.60,19199.77,18612.02,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144035,13.362892"
ALB_338,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,080,Ficus microcarpa,Aiuola pedonale,38.144016,13.362791,12,61,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,19616.80,20017.14,19616.80,19016.28,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.144016,13.362791"
ALB_339,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,081,Ficus microcarpa,Aiuola pedonale,38.143986,13.362540,12,59,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,18784.81,19168.18,18784.81,18209.77,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143986,13.36254"
ALB_340,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,082,Ficus microcarpa,Aiuola pedonale,38.143978,13.362464,12,48,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,14365.24,14658.41,14365.24,13925.49,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143978,13.362464"
ALB_341,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,083,Ficus microcarpa,Aiuola pedonale,38.143967,13.362382,12,51,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,15543.20,15860.41,15543.20,15067.39,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143967,13.362382"
ALB_342,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,084,Ficus microcarpa,Aiuola pedonale,38.143946,13.362290,12,49,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,14755.51,15056.64,14755.51,14303.81,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143946,13.36229"
ALB_343,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,085,Ficus microcarpa,Aiuola pedonale,38.143940,13.362157,12,50,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,15148.17,15457.32,15148.17,14684.45,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.14394,13.362157"
ALB_344,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,086,Ficus microcarpa,Aiuola pedonale,38.143933,13.362070,12,45,1,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143933,13.36207"
ALB_345,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,087,Ficus microcarpa,Cercine,38.143919,13.361975,12,65,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,21305.25,21740.05,21305.25,20653.05,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143919,13.361975"
ALB_346,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,088,Ficus microcarpa,Cercine,38.143906,13.361883,12,69,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,23025.18,23495.09,23025.18,22320.33,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143906,13.361883"
ALB_347,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,089,Ficus microcarpa,Cercine,38.143869,13.361598,12,62,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,20035.88,20444.78,20035.88,19422.54,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143869,13.361598"
ALB_348,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,090,Ficus microcarpa,Aiuola spartitraffico,38.143860,13.361117,12,55,1,,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,17146.31,17496.24,17146.31,16621.43,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.14386,13.361117"
ALB_349,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,091,Ficus microcarpa,Aiuola spartitraffico,38.143901,13.361007,12,55,1,,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,17146.31,17496.24,17146.31,16621.43,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143901,13.361007"
ALB_350,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,092,Ficus microcarpa,Cercine,38.143781,13.360792,12,70,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,23459.93,23938.71,23459.93,22741.77,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143781,13.360792"
ALB_351,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,093,Ficus microcarpa,Cercine,38.143760,13.360687,12,77,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,26554.45,27096.37,26554.45,25741.55,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.14376,13.360687"
ALB_352,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,094,Ficus microcarpa,Cercine,38.143738,13.360569,12,50,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,15148.17,15457.32,15148.17,14684.45,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143738,13.360569"
ALB_353,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,095,Ficus microcarpa,Cercine,38.143721,13.360455,12,67,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,22161.37,22613.64,22161.37,21482.96,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143721,13.360455"
ALB_354,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,096,Ficus microcarpa,Aiuola pedonale,38.143688,13.360206,12,55,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,17146.31,17496.24,17146.31,16621.43,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143688,13.360206"
ALB_355,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,097,Ficus microcarpa,Aiuola pedonale,38.143670,13.360097,12,55,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,17146.31,17496.24,17146.31,16621.43,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.14367,13.360097"
ALB_356,Via Rizzo Ammiraglio,41870,930,01/01/1025,Dott. Roberto Marceddu,098,Ficus microcarpa,Cercine,38.143657,13.359974,12,61,,1,B,APL.025S,,,,,,,,,,,,,,,Abbattimento chioma piramidale h.23-30m,cad,€762.97,Acquasanta,Montepellegrino,VIII,,,sempreverde,19616.80,20017.14,19616.80,19016.28,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.143657,13.359974"
